UNIPROT	REACTION_STID	REACTION_DISPLAY_NAME	PATHWAY_STID	PATHWAY_DISPLAY_NAME
Q02750	R-HSA-6802927	BRAF and RAF fusion mutant dimers are phosphorylated	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-5674373	MAP2Ks phosphorylate MAPK at the Golgi membrane	R-HSA-5674135	MAP2K and MAPK activation
Q02750	R-HSA-5674373	MAP2Ks phosphorylate MAPK at the Golgi membrane	R-HSA-5673001	RAF/MAP kinase cascade
Q02750	R-HSA-5674373	MAP2Ks phosphorylate MAPK at the Golgi membrane	R-HSA-5684996	MAPK1/MAPK3 signaling
Q02750	R-HSA-5674373	MAP2Ks phosphorylate MAPK at the Golgi membrane	R-HSA-162582	Signal Transduction
Q02750	R-HSA-5674373	MAP2Ks phosphorylate MAPK at the Golgi membrane	R-HSA-5683057	MAPK family signaling cascades
Q02750	R-HSA-5674366	IL17RD binds p-2S MAP2Ks and MAPKs	R-HSA-5674135	MAP2K and MAPK activation
Q02750	R-HSA-5674366	IL17RD binds p-2S MAP2Ks and MAPKs	R-HSA-5673001	RAF/MAP kinase cascade
Q02750	R-HSA-5674366	IL17RD binds p-2S MAP2Ks and MAPKs	R-HSA-5684996	MAPK1/MAPK3 signaling
Q02750	R-HSA-5674366	IL17RD binds p-2S MAP2Ks and MAPKs	R-HSA-162582	Signal Transduction
Q02750	R-HSA-5674366	IL17RD binds p-2S MAP2Ks and MAPKs	R-HSA-5683057	MAPK family signaling cascades
Q02750	R-HSA-6803233	Dissociation of oncogenic RAS:RAF complex	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6803233	Dissociation of oncogenic RAS:RAF complex	R-HSA-6802949	Signaling by RAS mutants
Q02750	R-HSA-6803233	Dissociation of oncogenic RAS:RAF complex	R-HSA-1643685	Disease
Q02750	R-HSA-6803233	Dissociation of oncogenic RAS:RAF complex	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802922	Activated MAP2Ks phosphorylate MAPKs downstream of oncogenic RAS	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802922	Activated MAP2Ks phosphorylate MAPKs downstream of oncogenic RAS	R-HSA-6802949	Signaling by RAS mutants
Q02750	R-HSA-6802922	Activated MAP2Ks phosphorylate MAPKs downstream of oncogenic RAS	R-HSA-1643685	Disease
Q02750	R-HSA-6802922	Activated MAP2Ks phosphorylate MAPKs downstream of oncogenic RAS	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802926	Mutant RAS:p-RAF complexes phosphorylate MAP2Ks	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802926	Mutant RAS:p-RAF complexes phosphorylate MAP2Ks	R-HSA-6802949	Signaling by RAS mutants
Q02750	R-HSA-6802926	Mutant RAS:p-RAF complexes phosphorylate MAP2Ks	R-HSA-1643685	Disease
Q02750	R-HSA-6802926	Mutant RAS:p-RAF complexes phosphorylate MAP2Ks	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802911	High kinase activity BRAF complexes phosphorylate MAP2Ks	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802911	High kinase activity BRAF complexes phosphorylate MAP2Ks	R-HSA-6802948	Signaling by high-kinase activity BRAF mutants
Q02750	R-HSA-6802911	High kinase activity BRAF complexes phosphorylate MAP2Ks	R-HSA-1643685	Disease
Q02750	R-HSA-6802911	High kinase activity BRAF complexes phosphorylate MAP2Ks	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802910	Activated MAP2Ks phosphorylate MAPKs downstream of high kinase activity BRAF mutants	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802910	Activated MAP2Ks phosphorylate MAPKs downstream of high kinase activity BRAF mutants	R-HSA-6802948	Signaling by high-kinase activity BRAF mutants
Q02750	R-HSA-6802910	Activated MAP2Ks phosphorylate MAPKs downstream of high kinase activity BRAF mutants	R-HSA-1643685	Disease
Q02750	R-HSA-6802910	Activated MAP2Ks phosphorylate MAPKs downstream of high kinase activity BRAF mutants	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6803227	Dissociation of high activity BRAF complexes	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6803227	Dissociation of high activity BRAF complexes	R-HSA-6802948	Signaling by high-kinase activity BRAF mutants
Q02750	R-HSA-6803227	Dissociation of high activity BRAF complexes	R-HSA-1643685	Disease
Q02750	R-HSA-6803227	Dissociation of high activity BRAF complexes	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802919	RAS:GTP:moderate kinase activity p-RAF complexes phosphorylate MAP2Ks	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802919	RAS:GTP:moderate kinase activity p-RAF complexes phosphorylate MAP2Ks	R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants
Q02750	R-HSA-6802919	RAS:GTP:moderate kinase activity p-RAF complexes phosphorylate MAP2Ks	R-HSA-1643685	Disease
Q02750	R-HSA-6802919	RAS:GTP:moderate kinase activity p-RAF complexes phosphorylate MAP2Ks	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802921	Activated MAP2Ks phosphorylate MAPKs downstream of moderate kinase activity BRAF mutants	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802921	Activated MAP2Ks phosphorylate MAPKs downstream of moderate kinase activity BRAF mutants	R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants
Q02750	R-HSA-6802921	Activated MAP2Ks phosphorylate MAPKs downstream of moderate kinase activity BRAF mutants	R-HSA-1643685	Disease
Q02750	R-HSA-6802921	Activated MAP2Ks phosphorylate MAPKs downstream of moderate kinase activity BRAF mutants	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6803230	Dissociation of moderate activity BRAF complexes	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6803230	Dissociation of moderate activity BRAF complexes	R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants
Q02750	R-HSA-6803230	Dissociation of moderate activity BRAF complexes	R-HSA-1643685	Disease
Q02750	R-HSA-6803230	Dissociation of moderate activity BRAF complexes	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802918	Activated MAP2Ks phosphorylate MAPKs downstream of inactive BRAF mutants	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802918	Activated MAP2Ks phosphorylate MAPKs downstream of inactive BRAF mutants	R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF
Q02750	R-HSA-6802918	Activated MAP2Ks phosphorylate MAPKs downstream of inactive BRAF mutants	R-HSA-1643685	Disease
Q02750	R-HSA-6802918	Activated MAP2Ks phosphorylate MAPKs downstream of inactive BRAF mutants	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802943	RAS:GTP:inactive p-RAF complexes phosphorylate MAP2Ks	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802943	RAS:GTP:inactive p-RAF complexes phosphorylate MAP2Ks	R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF
Q02750	R-HSA-6802943	RAS:GTP:inactive p-RAF complexes phosphorylate MAP2Ks	R-HSA-1643685	Disease
Q02750	R-HSA-6802943	RAS:GTP:inactive p-RAF complexes phosphorylate MAP2Ks	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6803234	Dissociation of paradoxically activated RAS:BRAF complexes	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6803234	Dissociation of paradoxically activated RAS:BRAF complexes	R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF
Q02750	R-HSA-6803234	Dissociation of paradoxically activated RAS:BRAF complexes	R-HSA-1643685	Disease
Q02750	R-HSA-6803234	Dissociation of paradoxically activated RAS:BRAF complexes	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802935	MAPKs are phosphorylated downstream of BRAF and RAF fusion dimers	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802935	MAPKs are phosphorylated downstream of BRAF and RAF fusion dimers	R-HSA-6802952	Signaling by BRAF and RAF fusions
Q02750	R-HSA-6802935	MAPKs are phosphorylated downstream of BRAF and RAF fusion dimers	R-HSA-1643685	Disease
Q02750	R-HSA-6802935	MAPKs are phosphorylated downstream of BRAF and RAF fusion dimers	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802933	p-BRAF and RAF fusion dimers phosphorylate MAP2Ks	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802933	p-BRAF and RAF fusion dimers phosphorylate MAP2Ks	R-HSA-6802952	Signaling by BRAF and RAF fusions
Q02750	R-HSA-6802933	p-BRAF and RAF fusion dimers phosphorylate MAP2Ks	R-HSA-1643685	Disease
Q02750	R-HSA-6802933	p-BRAF and RAF fusion dimers phosphorylate MAP2Ks	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802932	Dissociation of BRAF/RAF fusion complex	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802932	Dissociation of BRAF/RAF fusion complex	R-HSA-6802952	Signaling by BRAF and RAF fusions
Q02750	R-HSA-6802932	Dissociation of BRAF/RAF fusion complex	R-HSA-1643685	Disease
Q02750	R-HSA-6802932	Dissociation of BRAF/RAF fusion complex	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-5674496	Activated MAPKs phosphorylate MAP2K1	R-HSA-5674499	Negative feedback regulation of MAPK pathway
Q02750	R-HSA-5674496	Activated MAPKs phosphorylate MAP2K1	R-HSA-5675221	Negative regulation of MAPK pathway
Q02750	R-HSA-5674496	Activated MAPKs phosphorylate MAP2K1	R-HSA-5673001	RAF/MAP kinase cascade
Q02750	R-HSA-5674496	Activated MAPKs phosphorylate MAP2K1	R-HSA-5684996	MAPK1/MAPK3 signaling
Q02750	R-HSA-5674496	Activated MAPKs phosphorylate MAP2K1	R-HSA-162582	Signal Transduction
Q02750	R-HSA-5674496	Activated MAPKs phosphorylate MAP2K1	R-HSA-5683057	MAPK family signaling cascades
Q02750	R-HSA-112342	Inactivation of MAP2K1 by CDK1	R-HSA-110056	MAPK3 (ERK1) activation
Q02750	R-HSA-112342	Inactivation of MAP2K1 by CDK1	R-HSA-112409	RAF-independent MAPK1/3 activation
Q02750	R-HSA-112342	Inactivation of MAP2K1 by CDK1	R-HSA-5684996	MAPK1/MAPK3 signaling
Q02750	R-HSA-112342	Inactivation of MAP2K1 by CDK1	R-HSA-162582	Signal Transduction
Q02750	R-HSA-112342	Inactivation of MAP2K1 by CDK1	R-HSA-5683057	MAPK family signaling cascades
Q02750	R-HSA-5672972	MAP2Ks and MAPKs bind to the activated RAF complex	R-HSA-5674135	MAP2K and MAPK activation
Q02750	R-HSA-5672972	MAP2Ks and MAPKs bind to the activated RAF complex	R-HSA-5673001	RAF/MAP kinase cascade
Q02750	R-HSA-5672972	MAP2Ks and MAPKs bind to the activated RAF complex	R-HSA-5684996	MAPK1/MAPK3 signaling
Q02750	R-HSA-5672972	MAP2Ks and MAPKs bind to the activated RAF complex	R-HSA-162582	Signal Transduction
Q02750	R-HSA-5672972	MAP2Ks and MAPKs bind to the activated RAF complex	R-HSA-5683057	MAPK family signaling cascades
Q02750	R-HSA-5674132	WDR83:LAMTOR2:LAMTOR3 binds MAPK components	R-HSA-5674135	MAP2K and MAPK activation
Q02750	R-HSA-5674132	WDR83:LAMTOR2:LAMTOR3 binds MAPK components	R-HSA-5673001	RAF/MAP kinase cascade
Q02750	R-HSA-5674132	WDR83:LAMTOR2:LAMTOR3 binds MAPK components	R-HSA-5684996	MAPK1/MAPK3 signaling
Q02750	R-HSA-5674132	WDR83:LAMTOR2:LAMTOR3 binds MAPK components	R-HSA-162582	Signal Transduction
Q02750	R-HSA-5674132	WDR83:LAMTOR2:LAMTOR3 binds MAPK components	R-HSA-5683057	MAPK family signaling cascades
Q02750	R-HSA-6802925	Mutant RAS:p-RAF complexes bind MAP2Ks and MAPKs	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802925	Mutant RAS:p-RAF complexes bind MAP2Ks and MAPKs	R-HSA-6802949	Signaling by RAS mutants
Q02750	R-HSA-6802925	Mutant RAS:p-RAF complexes bind MAP2Ks and MAPKs	R-HSA-1643685	Disease
Q02750	R-HSA-6802925	Mutant RAS:p-RAF complexes bind MAP2Ks and MAPKs	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802912	High kinase activity BRAF mutants bind MAP2Ks and MAPKs	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802912	High kinase activity BRAF mutants bind MAP2Ks and MAPKs	R-HSA-6802948	Signaling by high-kinase activity BRAF mutants
Q02750	R-HSA-6802912	High kinase activity BRAF mutants bind MAP2Ks and MAPKs	R-HSA-1643685	Disease
Q02750	R-HSA-6802912	High kinase activity BRAF mutants bind MAP2Ks and MAPKs	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802914	RAS:GTP:moderate kinase activity p-RAF complexes bind MAP2Ks and MAPKs	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802914	RAS:GTP:moderate kinase activity p-RAF complexes bind MAP2Ks and MAPKs	R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants
Q02750	R-HSA-6802914	RAS:GTP:moderate kinase activity p-RAF complexes bind MAP2Ks and MAPKs	R-HSA-1643685	Disease
Q02750	R-HSA-6802914	RAS:GTP:moderate kinase activity p-RAF complexes bind MAP2Ks and MAPKs	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802942	RAS:GTP:p-RAF complexes paradoxically bind MAP2Ks and MAPKs	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802942	RAS:GTP:p-RAF complexes paradoxically bind MAP2Ks and MAPKs	R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF
Q02750	R-HSA-6802942	RAS:GTP:p-RAF complexes paradoxically bind MAP2Ks and MAPKs	R-HSA-1643685	Disease
Q02750	R-HSA-6802942	RAS:GTP:p-RAF complexes paradoxically bind MAP2Ks and MAPKs	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-6802934	p-BRAF and RAF fusion dimers bind MAP2Ks and MAPKs	R-HSA-6802957	Oncogenic MAPK signaling
Q02750	R-HSA-6802934	p-BRAF and RAF fusion dimers bind MAP2Ks and MAPKs	R-HSA-6802952	Signaling by BRAF and RAF fusions
Q02750	R-HSA-6802934	p-BRAF and RAF fusion dimers bind MAP2Ks and MAPKs	R-HSA-1643685	Disease
Q02750	R-HSA-6802934	p-BRAF and RAF fusion dimers bind MAP2Ks and MAPKs	R-HSA-5663202	Diseases of signal transduction
Q02750	R-HSA-5211340	Anthrax LF cleaves target cell MAP2K1 (MEK1)	R-HSA-1643685	Disease
Q02750	R-HSA-5211340	Anthrax LF cleaves target cell MAP2K1 (MEK1)	R-HSA-5663205	Infectious disease
Q02750	R-HSA-5211340	Anthrax LF cleaves target cell MAP2K1 (MEK1)	R-HSA-5339562	Uptake and actions of bacterial toxins
Q02750	R-HSA-5211340	Anthrax LF cleaves target cell MAP2K1 (MEK1)	R-HSA-5210891	Uptake and function of anthrax toxins
Q07960	R-HSA-194922	GAPs inactivate Rho GTPase:GTP by hydrolysis	R-HSA-162582	Signal Transduction
Q07960	R-HSA-194922	GAPs inactivate Rho GTPase:GTP by hydrolysis	R-HSA-194315	Signaling by Rho GTPases
Q07960	R-HSA-194922	GAPs inactivate Rho GTPase:GTP by hydrolysis	R-HSA-194840	Rho GTPase cycle
Q12982	R-HSA-448957	Interaction of p38 MAPK with JLP	R-HSA-1266738	Developmental Biology
Q12982	R-HSA-448957	Interaction of p38 MAPK with JLP	R-HSA-525793	Myogenesis
Q12982	R-HSA-448957	Interaction of p38 MAPK with JLP	R-HSA-375170	CDO in myogenesis
Q12982	R-HSA-449200	Interaction of ABL1 with CDO complex	R-HSA-1266738	Developmental Biology
Q12982	R-HSA-449200	Interaction of ABL1 with CDO complex	R-HSA-525793	Myogenesis
Q12982	R-HSA-449200	Interaction of ABL1 with CDO complex	R-HSA-375170	CDO in myogenesis
Q12982	R-HSA-376117	JLP interacts with CDO complex	R-HSA-1266738	Developmental Biology
Q12982	R-HSA-376117	JLP interacts with CDO complex	R-HSA-525793	Myogenesis
Q12982	R-HSA-376117	JLP interacts with CDO complex	R-HSA-375170	CDO in myogenesis
Q12982	R-HSA-376119	Interaction of Bnip-2 with Cdc42	R-HSA-1266738	Developmental Biology
Q12982	R-HSA-376119	Interaction of Bnip-2 with Cdc42	R-HSA-525793	Myogenesis
Q12982	R-HSA-376119	Interaction of Bnip-2 with Cdc42	R-HSA-375170	CDO in myogenesis
Q12982	R-HSA-376121	Bnip2 interacts with CDO complex	R-HSA-1266738	Developmental Biology
Q12982	R-HSA-376121	Bnip2 interacts with CDO complex	R-HSA-525793	Myogenesis
Q12982	R-HSA-376121	Bnip2 interacts with CDO complex	R-HSA-375170	CDO in myogenesis
Q14008	R-HSA-141409	Mad1 binds kinetochore	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-141409	Mad1 binds kinetochore	R-HSA-69620	Cell Cycle Checkpoints
Q14008	R-HSA-141409	Mad1 binds kinetochore	R-HSA-69618	Mitotic Spindle Checkpoint
Q14008	R-HSA-141409	Mad1 binds kinetochore	R-HSA-141424	Amplification of signal from the kinetochores
Q14008	R-HSA-141409	Mad1 binds kinetochore	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal
Q14008	R-HSA-141431	MAD2 associates with the Mad1 kinetochore complex	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-141431	MAD2 associates with the Mad1 kinetochore complex	R-HSA-69620	Cell Cycle Checkpoints
Q14008	R-HSA-141431	MAD2 associates with the Mad1 kinetochore complex	R-HSA-69618	Mitotic Spindle Checkpoint
Q14008	R-HSA-141431	MAD2 associates with the Mad1 kinetochore complex	R-HSA-141424	Amplification of signal from the kinetochores
Q14008	R-HSA-141431	MAD2 associates with the Mad1 kinetochore complex	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal
Q14008	R-HSA-141422	MAD2 converted  to an inhibitory state via interaction with Mad1	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-141422	MAD2 converted  to an inhibitory state via interaction with Mad1	R-HSA-69620	Cell Cycle Checkpoints
Q14008	R-HSA-141422	MAD2 converted  to an inhibitory state via interaction with Mad1	R-HSA-69618	Mitotic Spindle Checkpoint
Q14008	R-HSA-141422	MAD2 converted  to an inhibitory state via interaction with Mad1	R-HSA-141424	Amplification of signal from the kinetochores
Q14008	R-HSA-141422	MAD2 converted  to an inhibitory state via interaction with Mad1	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal
Q14008	R-HSA-141439	Release of activated MAD2 from kinetochores	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-141439	Release of activated MAD2 from kinetochores	R-HSA-69620	Cell Cycle Checkpoints
Q14008	R-HSA-141439	Release of activated MAD2 from kinetochores	R-HSA-69618	Mitotic Spindle Checkpoint
Q14008	R-HSA-141439	Release of activated MAD2 from kinetochores	R-HSA-141424	Amplification of signal from the kinetochores
Q14008	R-HSA-141439	Release of activated MAD2 from kinetochores	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal
Q14008	R-HSA-5666129	CDC42:GTP recruits DIAPH2-2 to kinetochores	R-HSA-5663220	RHO GTPases Activate Formins
Q14008	R-HSA-5666129	CDC42:GTP recruits DIAPH2-2 to kinetochores	R-HSA-162582	Signal Transduction
Q14008	R-HSA-5666129	CDC42:GTP recruits DIAPH2-2 to kinetochores	R-HSA-194315	Signaling by Rho GTPases
Q14008	R-HSA-5666129	CDC42:GTP recruits DIAPH2-2 to kinetochores	R-HSA-195258	RHO GTPase Effectors
Q14008	R-HSA-5666160	AURKB phosphorylates DIAPH2-2 at kinetochores	R-HSA-5663220	RHO GTPases Activate Formins
Q14008	R-HSA-5666160	AURKB phosphorylates DIAPH2-2 at kinetochores	R-HSA-162582	Signal Transduction
Q14008	R-HSA-5666160	AURKB phosphorylates DIAPH2-2 at kinetochores	R-HSA-194315	Signaling by Rho GTPases
Q14008	R-HSA-5666160	AURKB phosphorylates DIAPH2-2 at kinetochores	R-HSA-195258	RHO GTPase Effectors
Q14008	R-HSA-5666169	Kinetochore capture of astral microtubules is positively regulated by CDC42:GTP:p-S196-DIAPH2-2	R-HSA-5663220	RHO GTPases Activate Formins
Q14008	R-HSA-5666169	Kinetochore capture of astral microtubules is positively regulated by CDC42:GTP:p-S196-DIAPH2-2	R-HSA-162582	Signal Transduction
Q14008	R-HSA-5666169	Kinetochore capture of astral microtubules is positively regulated by CDC42:GTP:p-S196-DIAPH2-2	R-HSA-194315	Signaling by Rho GTPases
Q14008	R-HSA-5666169	Kinetochore capture of astral microtubules is positively regulated by CDC42:GTP:p-S196-DIAPH2-2	R-HSA-195258	RHO GTPase Effectors
Q14008	R-HSA-375302	Kinetochore capture of astral microtubules	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-375302	Kinetochore capture of astral microtubules	R-HSA-68877	Mitotic Prometaphase
Q14008	R-HSA-375302	Kinetochore capture of astral microtubules	R-HSA-68886	M Phase
Q14008	R-HSA-375302	Kinetochore capture of astral microtubules	R-HSA-69278	Cell Cycle, Mitotic
Q14008	R-HSA-2468287	CDK1 phosphorylates CDCA5 (Sororin) at centromeres	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-2468287	CDK1 phosphorylates CDCA5 (Sororin) at centromeres	R-HSA-2500257	Resolution of Sister Chromatid Cohesion
Q14008	R-HSA-2468287	CDK1 phosphorylates CDCA5 (Sororin) at centromeres	R-HSA-68877	Mitotic Prometaphase
Q14008	R-HSA-2468287	CDK1 phosphorylates CDCA5 (Sororin) at centromeres	R-HSA-68886	M Phase
Q14008	R-HSA-2468287	CDK1 phosphorylates CDCA5 (Sororin) at centromeres	R-HSA-69278	Cell Cycle, Mitotic
Q14008	R-HSA-1638803	Phosphorylation of cohesin by PLK1 at centromeres	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-1638803	Phosphorylation of cohesin by PLK1 at centromeres	R-HSA-2500257	Resolution of Sister Chromatid Cohesion
Q14008	R-HSA-1638803	Phosphorylation of cohesin by PLK1 at centromeres	R-HSA-68877	Mitotic Prometaphase
Q14008	R-HSA-1638803	Phosphorylation of cohesin by PLK1 at centromeres	R-HSA-68886	M Phase
Q14008	R-HSA-1638803	Phosphorylation of cohesin by PLK1 at centromeres	R-HSA-69278	Cell Cycle, Mitotic
Q14008	R-HSA-1638821	PP2A-B56 dephosphorylates centromeric cohesin	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-1638821	PP2A-B56 dephosphorylates centromeric cohesin	R-HSA-2500257	Resolution of Sister Chromatid Cohesion
Q14008	R-HSA-1638821	PP2A-B56 dephosphorylates centromeric cohesin	R-HSA-68877	Mitotic Prometaphase
Q14008	R-HSA-1638821	PP2A-B56 dephosphorylates centromeric cohesin	R-HSA-68886	M Phase
Q14008	R-HSA-1638821	PP2A-B56 dephosphorylates centromeric cohesin	R-HSA-69278	Cell Cycle, Mitotic
Q14008	R-HSA-2467809	ESPL1 (Separase) cleaves centromeric cohesin	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-2467809	ESPL1 (Separase) cleaves centromeric cohesin	R-HSA-2467813	Separation of Sister Chromatids
Q14008	R-HSA-2467809	ESPL1 (Separase) cleaves centromeric cohesin	R-HSA-68882	Mitotic Anaphase
Q14008	R-HSA-2467809	ESPL1 (Separase) cleaves centromeric cohesin	R-HSA-2555396	Mitotic Metaphase and Anaphase
Q14008	R-HSA-2467809	ESPL1 (Separase) cleaves centromeric cohesin	R-HSA-68886	M Phase
Q14008	R-HSA-2467809	ESPL1 (Separase) cleaves centromeric cohesin	R-HSA-69278	Cell Cycle, Mitotic
Q14008	R-HSA-2467811	Separation of sister chromatids	R-HSA-1640170	Cell Cycle
Q14008	R-HSA-2467811	Separation of sister chromatids	R-HSA-2467813	Separation of Sister Chromatids
Q14008	R-HSA-2467811	Separation of sister chromatids	R-HSA-68882	Mitotic Anaphase
Q14008	R-HSA-2467811	Separation of sister chromatids	R-HSA-2555396	Mitotic Metaphase and Anaphase
